Row,Load_F1,Load_F2,Load_F3,Load_F4,RT_F1,RT_F2,RT_F3,RT_F4,Util_F1,Util_F2,Util_F3,Util_F4,Cold_F1,Cold_F2,Cold_F3,Cold_F4
row_sim_80,0.6002229156040471,1.0443278509111207,0.48047088812836364,1.4258439937372436,0.3312754853674726,0.21053690834329222,0.2724906393332386,0.03300317624296329,0.6799335272122975,0.7838785607916606,0.7673754363694065,0.9671171798801728,0.271292064810968,0.1571792285151559,0.2141119221411192,0.01689424550647903
row_sim_81,1.378704628330358,0.7473201210351139,0.5261237472567988,0.8263804452535046,0.2184140441544453,0.2788861191458479,0.2895841753208704,0.02583505453588924,0.7757317749004987,0.7411169867334633,0.761302835741038,0.973103593191847,0.1477404403244496,0.20683736895815938,0.2134162653825575,0.009960075646144147
row_sim_82,1.2804127087217556,0.9962516438121479,1.2163681505232622,0.8224473002953233,0.8483358198486254,0.9022959006651459,0.8153587918786178,0.026469012486580713,0.4733091300255479,0.4558189655172414,0.5300843218522224,0.9739340221324801,0.36661288153825466,0.41109530583214793,0.34333797834708973,0.006188702994702889
row_sim_83,0.9677305624380501,0.4678256405645695,1.1155950853499217,0.34348666003229156,0.20250558317693806,0.2799958274719745,0.1478858703148354,0.020067532454588328,0.7971924766611752,0.7346646625152101,0.874891968410073,0.9804604372218998,0.1491625480505217,0.22102927492663374,0.09584264640143049,0.005029986457728767
row_sim_84,1.0574572867868224,1.2980426490725463,0.24154911408723867,0.9408506237857838,0.24803277102187157,0.19452824955357598,0.40650029740971366,0.027862350316453014,0.7531460835446672,0.802268981641179,0.6570532915360502,0.9712676945745409,0.1830318690783807,0.13227797155889456,0.32831765935214213,0.01199810556227964
row_sim_85,0.1878888349334052,1.102287660993569,0.17251516729410432,1.4071127429159078,0.45086210283741546,0.10488722768241798,0.27401310493274067,0.03072161288092967,0.5651573292402149,0.8783576860190496,0.7548365577051368,0.9698739813320806,0.404911742133538,0.08016921439879578,0.23815877251501,0.015011948285369989
row_sim_86,0.24924149855481315,1.4403763565681666,1.21128205532339,0.9108389064762135,0.5381223180557452,0.21289654859018065,0.20544174466544116,0.02740311038160686,0.5156773211567732,0.7875453030343113,0.8323591671669142,0.9720612151286435,0.4473363774733638,0.13877939737043993,0.12956936589681212,0.011550811058754848
row_sim_87,1.184804951712843,1.2029165165254745,1.4217392410851288,0.4174058630668214,1.713984897315458,1.6973898839541053,1.6277234161439236,0.0274435375154332,0.2816100128004551,0.2925301713521692,0.33433969032103783,0.9785085965613755,0.5184552411461114,0.5035585934747375,0.44464729296980215,0.0023990403838464614
row_sim_88,0.9056100482695483,0.18782133646838178,0.9434402650349759,0.29837239093454376,0.10065023610933448,0.2512741030418301,0.06971568110834953,0.018854629297039988,0.884833916083916,0.7553944110364343,0.9417659225447543,0.9812127348408145,0.07513840326340326,0.2168376370711001,0.044825618714784965,0.003824952188097649
row_sim_89,0.8691783866350407,0.8800242453490821,0.7256784718227797,0.807816074494028,0.26534764920384385,0.24291890073080633,0.233952591097773,0.024740783350079072,0.749252940953966,0.7715231788079471,0.810963394645784,0.9760961009545381,0.19226841169572947,0.17170176352407174,0.15875978874521945,0.009262255298495389
