Row,Load_F1,Load_F2,Load_F3,Load_F4,RT_F1,RT_F2,RT_F3,RT_F4,Util_F1,Util_F2,Util_F3,Util_F4,Cold_F1,Cold_F2,Cold_F3,Cold_F4
row_sim_11,0.6838702823648796,1.2573833842838642,1.0653843979032613,0.5029316300039596,0.043083959970568915,0.02075876056530826,0.018453754162819545,0.010258338266694646,0.905219881066001,0.8634243571855691,0.9739801133723631,0.9945821209992977,0.09177006093532046,0.046402232409806655,0.024533035963200445,0.004815892445068727
row_sim_12,1.2567767120230415,1.2169083183703626,0.611843649593753,0.46807575069885393,0.028119608964335945,0.020691257633277362,0.02140707436581628,0.010129176612691722,0.9456022187004754,0.8652095464610843,0.9661482159194876,0.9953458166468232,0.05118858954041204,0.04613302714672353,0.032437827497296845,0.004221236064509146
row_sim_13,1.0396184807637143,0.2526411012334992,0.33986689358890704,0.060675291138958,0.014454256016979463,0.022228025833776727,0.011833529403264702,0.009298802374201795,0.9836364800819777,0.8570287539936102,0.9919881305637982,0.9989124524197933,0.01437812219802741,0.05324813631522897,0.007022749752720079,0.000543773790103317
row_sim_14,1.1910403473781006,1.0140337420584467,1.0724897990081859,1.1820570949818534,0.044173108979201514,0.031685841569055774,0.026977680737654507,0.01140826110840244,0.9012989161909489,0.8208769926006853,0.9505019845902405,0.9898033192542344,0.09419210722263589,0.09057953021800666,0.047116507121176744,0.00981270532019284
row_sim_15,0.715427874530593,0.8746747341316959,0.2527056472851033,0.21606860662716149,0.019642763746526896,0.014508676185582709,0.01485074372386757,0.00977976721655,0.969406457070351,0.890982810804637,0.983462841203427,0.9969640354974311,0.028478781897645567,0.021129575695277254,0.015142458657103008,0.002568893040635217
row_sim_16,1.0191842945961838,0.7330894989075422,0.8695923543977239,1.159248343253237,0.043948264432387384,0.03450832251398893,0.02695229568998579,0.01120788558430411,0.9030178728391445,0.8119382504288165,0.9504160492419925,0.990578734858681,0.0941498193182928,0.10339622641509434,0.047475208024621,0.008987105457387227
row_sim_17,0.9703415640008567,0.852690130954094,0.8608503830808497,0.4907276421907877,0.030153966096786573,0.022842469772858837,0.01792346911371487,0.010093398796399583,0.9402916110483622,0.857259905191081,0.9754160583941606,0.9952235772357724,0.056679330526748124,0.05553929888219114,0.0232992700729927,0.0040650406504065045
row_sim_18,0.09468586012351214,0.6832402143869255,0.36114777558831734,0.6423665334007225,0.15097529459586348,0.023551362513719788,0.0238400053605253,0.00994186765982099,0.6118546845124283,0.8520265548567435,0.9596594702871133,0.9960707269155207,0.38644571914170384,0.05864197530864197,0.039728466503449814,0.003461502479184208
row_sim_19,1.287434456238841,0.38921225450474406,0.13453897544914573,0.45800664343189496,0.01842868563412944,0.025832709914764173,0.03017874589251697,0.009936778423384708,0.9726805728518058,0.8466813300556346,0.9417624521072797,0.9961639631740464,0.025140099626400996,0.06818475870099625,0.057088122605363986,0.0033976326172731257
row_sim_20,0.47571094876169123,1.009778946353998,0.8576966208948537,1.1866524032042995,0.07579014256549817,0.029551195131767464,0.026830552505947243,0.011375865262126658,0.8167067936773789,0.8289225889582714,0.9507631132682299,0.9897838568051334,0.18088558567989113,0.08276340568936466,0.04765803169405298,0.009709557581898008
row_sim_21,1.013254633474712,0.6392609490881023,1.2303295577657503,0.29211073386617065,0.03169202893637025,0.02836605793317206,0.01709888683231181,0.01001968412368765,0.9367764915405165,0.8368375462634853,0.9778884704167173,0.9954105048444671,0.06089838725635698,0.07819513347507678,0.020977604989268213,0.0037395886452490225
row_sim_22,0.08293250604409769,0.18056939812468054,1.097421058364853,0.7197219838645117,0.22958418052506754,0.07942648053914793,0.014643889711072536,0.009837155373040874,0.39793124429571036,0.6416643079535805,0.9842657740738211,0.9965471997790207,0.6008518405841192,0.2918199830172658,0.01464125509483799,0.0030039361922519162
row_sim_23,0.2838440795987226,0.7765149238998772,0.2708525489340942,1.0596645438627172,0.1175365843901458,0.03506071509198601,0.05575671756347361,0.010795252218608328,0.7025598872710193,0.810666206420435,0.872923382097694,0.9924358453411684,0.2953264443400658,0.10631687953054884,0.12682866352591124,0.007126558934766981
row_sim_24,0.6969265995823446,0.6024807778398996,0.4871925292644209,0.9639097600223883,0.04647213545967116,0.033025795240358105,0.029445202057161047,0.010777273615376875,0.8964926066147582,0.8177143804942777,0.9435104938916153,0.9924344491657167,0.10136438317022645,0.09802620666777244,0.0548188367964916,0.007047362420976267
row_sim_25,0.5746282853024162,0.17709238300834645,0.22110855807474722,1.4447516135967962,0.08484600432543303,0.13185587494261383,0.06865341219896319,0.010140219430753996,0.7919070092641146,0.4435868650014033,0.8372593431483579,0.9952845668883323,0.20617024995630134,0.5102441762559641,0.16206115515288788,0.004300889541411175
row_sim_26,1.3674420015260302,1.064575344025587,0.4355114441163034,1.4553057471541997,0.043980829046256886,0.03232324679568041,0.0498136732544411,0.011790353330791033,0.9027471720287938,0.820973185824114,0.8885216003647555,0.9878405994550409,0.09361686499192008,0.09324020251265704,0.1096546221360994,0.011512261580381471
row_sim_27,1.1791888107504023,1.0894907742805438,0.7015741781084937,0.44475026467548057,0.027013382251813826,0.02045032874939813,0.018675076318388426,0.009995476362300955,0.9491474977677622,0.8615236523652365,0.9738483345145287,0.9959114139693356,0.04808877928483354,0.04496699669966997,0.025159461374911412,0.003634298693923907
row_sim_28,0.189766895122574,1.3587734749885705,0.7108756202587361,0.34342687895308394,0.06714870311502288,0.015062087214187529,0.01435067997553992,0.009874912217789768,0.8409090909090909,0.8864375461936438,0.9848452957272154,0.9964886613021214,0.15804597701149425,0.02328159645232816,0.013891812250052621,0.0030724213606437454
row_sim_29,0.4936371050184461,0.8898683749657492,0.30632053526188596,1.2920907119339444,0.08876360114550765,0.03538102055639672,0.06173348664334558,0.0113595085492306,0.7814029363784666,0.8081011525120286,0.8557072637902785,0.9900139340455179,0.216557911908646,0.10760508746410055,0.14298197706171492,0.009624812922537028
row_sim_30,1.1498533182610546,1.0932212861288584,0.6765349076739005,0.9595978190185427,0.03825298981060653,0.026218711553576073,0.02891195692995637,0.011431360398566912,0.9175504172461753,0.8432903991961268,0.9459358408734017,0.9896359698875941,0.07853789986091794,0.06896866721476204,0.052792941000523445,0.00989996906259668
row_sim_31,0.8969420549234666,0.992277572254489,0.17244426565283918,0.652920733147384,0.02742535240870151,0.018602650644584263,0.033637042992599106,0.010466182313028217,0.9485150721569064,0.8711267605633802,0.9327826829962973,0.9938314442131236,0.049534741182370313,0.037826961770623745,0.06636285958416406,0.005705914102860667
row_sim_32,0.1103405520997441,0.7662866879045525,0.5282987578825387,0.259560073855768,0.06643266688329451,0.01520069833072489,0.013448473301310096,0.009720750084816238,0.8425551057130004,0.8851130571167167,0.9877286191170248,0.997361993160723,0.15587044534412955,0.02385309109920272,0.011425078753114862,0.002442598925256473
row_sim_33,0.1999343031976999,0.9020846296576824,0.29735980437848486,1.391424171646356,0.18243078035439667,0.03584106826834072,0.06259610436746917,0.010613556936403801,0.525975849480483,0.8063821275810075,0.8532894736842105,0.9932655194596334,0.4721988205560236,0.1096716619995692,0.14539473684210527,0.006352524927629463
row_sim_34,0.8925386525655727,0.5529612165755138,0.9068274626480544,0.08306561299306137,0.02335866464370225,0.021399828170821117,0.013729264827077307,0.00946013129397378,0.9588832487309644,0.8590785907859079,0.9868654400354688,0.9982132221560452,0.03846587704455725,0.04959349593495935,0.012192418532476169,0.0011911852293031567
row_sim_35,1.4399108592000958,0.7493399835672053,1.184966079512915,0.16995849988753592,0.027736138485938283,0.028005477206755544,0.017535223502990152,0.009917507761797967,0.9473720873532793,0.8380123896138131,0.9762746517868552,0.9967647058823529,0.0500853331475741,0.0767760643205483,0.02206414788942369,0.003235294117647059
row_sim_36,0.7556545797153326,0.7615251418140554,1.4098483597137252,0.8790056759453093,0.0525420616381529,0.03288742885082669,0.02055738952437001,0.010681653445210703,0.8796858500527983,0.8169648687475513,0.9682500177771457,0.9927082146519312,0.11780623020063358,0.0970353924513517,0.030363364858138377,0.0066081804716873645
row_sim_37,0.7365596315325831,0.43711471148324565,0.5307750461467007,0.8049749835837298,0.03952632451665585,0.03586786975917845,0.024687057916146653,0.01075644933181753,0.9147619047619048,0.8073638042474608,0.9569697547943898,0.9925179322285431,0.08251700680272109,0.10999538319482918,0.041980727029863565,0.006925550333910463
row_sim_38,0.6864216174423177,0.08133751582647912,1.2481232900818189,1.3494331191676618,0.05534765696904573,0.17050478089195292,0.02074533374267384,0.010626234795828925,0.8717559494662619,0.2981085526315789,0.9677957886800581,0.9931518832321111,0.12574674370776615,0.6710526315789473,0.03110022079810437,0.0063982404838669365
row_sim_39,0.2533611790479856,0.8533524081316216,0.20743482464639312,1.024748134907727,0.10908669882537209,0.028675840026658288,0.05769592764736431,0.010527180314715619,0.7263491225755376,0.834332191780822,0.8666881859264042,0.9935970729476332,0.27219949861459297,0.07985678704856787,0.13202065848934796,0.005978243115220019
row_sim_40,0.45778898656656203,1.0061628203032575,1.1041421907159799,1.1645388632806026,0.08280820120245022,0.03081556534997968,0.02436443195140366,0.011191967030698946,0.7980448789157965,0.8259520173407557,0.9577394005847953,0.9905241591258324,0.2003999111308598,0.08808315680575397,0.04079861111111111,0.008878265323544477
row_sim_41,0.20622437163605,1.3782171754495314,0.38381028679757717,0.10424820645546068,0.046697901946599465,0.013230955206492211,0.011964728396059042,0.009363717378361707,0.895988469853471,0.8927226872327205,0.9916947832857513,0.9980401763841255,0.10233005044439106,0.015607295588289046,0.007396833636127692,0.0009799118079372856
row_sim_42,0.8545360806176509,0.5878373116005362,1.253195127541999,1.2219646344932376,0.05597255405859064,0.04455681123881439,0.02479048711794257,0.011577729756367141,0.8695348431041509,0.7726654192889947,0.9566837634236256,0.9888688819774104,0.1267974617220702,0.1450076543629869,0.04143292194261901,0.010558192830250451
row_sim_43,0.5098513945929373,1.4317041228511302,0.471830865303172,0.7968328373859861,0.051516616784711415,0.019221503370209433,0.026362070748891003,0.010629646292756728,0.8825569871159564,0.869446582243056,0.9521933560477002,0.9931998253166137,0.1151635282457879,0.04029944728188624,0.04652896081771721,0.0064258531411816085
row_sim_44,0.421149381323024,1.4072631765709969,0.2886813354939263,0.11512039811887703,0.03412287130985622,0.014153604815720887,0.014002331020669414,0.009380962763760284,0.9294605809128631,0.8900165627092363,0.9861281826163301,0.9986244841815681,0.06785452770319746,0.019417133594107905,0.012818261633011413,0.0009170105456212746
row_sim_45,0.6808907370044051,1.4889445678809636,1.3429320360696253,1.1354816282125764,0.06952056907460011,0.027272919013040506,0.026293885563335808,0.011522902008755284,0.8331362695832102,0.8385446276293349,0.9526335450130743,0.9891783392241568,0.16346438072716524,0.07230043808313547,0.04557340306313037,0.01034166775755989
row_sim_46,1.3416491117738611,1.3454976275619017,0.8023446225603511,0.5080971251546499,0.03246035910804302,0.022858345170069426,0.023497461370411938,0.010253513582042828,0.9346044987338001,0.8548092343266326,0.9604354587869363,0.9948783610755442,0.06271413674959035,0.05463767575429829,0.037947122861586316,0.00482615975573722
row_sim_47,1.1694180265609326,1.0094088315932535,0.5918037068668797,0.18697666868919716,0.023302391192748056,0.01896529561546394,0.016930254596663866,0.009907101606676173,0.9592488502810425,0.8723308720814209,0.977800459300842,0.996802557953637,0.03823880088570942,0.03946318100179605,0.020753593603810495,0.0031974420463629096
row_sim_48,1.1328449364560877,0.43056774808815373,1.4083790682739799,0.3994073337582429,0.031968162801508285,0.03943493349330618,0.016383806734662734,0.009847054848582374,0.9354553492484527,0.7931359830168652,0.979590392982208,0.9965034965034965,0.06180371352785146,0.12418917325156269,0.01920696119698631,0.002997002997002997
row_sim_49,0.22799900199665474,1.2551133745811138,0.2722622591055164,0.30993904682872164,0.045460713601422946,0.013964587259784392,0.015840195655039833,0.009736642589208293,0.8992439662692643,0.8905847689326574,0.980973560662219,0.9970664928292047,0.09886594940389648,0.01876675603217158,0.017914504571287373,0.0024989135158626683
row_sim_50,0.919105047705223,1.3181149592143235,0.3348302652861312,0.4999693257051374,0.027790850873061913,0.01733663936914659,0.021625326761751523,0.010132772044999131,0.9473253721576967,0.8748768099461754,0.9653569286142771,0.9951826575672421,0.050548012432520856,0.032256841786066255,0.033443311337732456,0.004315535929345644
row_sim_51,1.1772370154497074,1.4591483177884026,0.7760747199933964,0.25865137869931365,0.03154220245616325,0.02022887319430176,0.019546767076757218,0.009848686997945909,0.9367088607594937,0.8673255774048526,0.9706625218573927,0.9969336910693752,0.06028533931670971,0.04396170081334294,0.027588886730134057,0.0030663089306247606
row_sim_52,0.07020761717689224,0.3830012434983401,0.24114221579045547,1.0326050767386432,0.2796553698604672,0.045290810748706424,0.0329864069297638,0.009492618606292925,0.26252873563218393,0.7717106412720601,0.93488179178764,0.9978988880268942,0.7374712643678161,0.1493971693167919,0.06470344255495646,0.001486940780967158
row_sim_53,0.22665713171137014,0.7841784008499179,1.0566805316821855,0.8926190833703085,0.11289610409642614,0.030516314380387453,0.02012964027098952,0.010818418442692442,0.7160094173042967,0.8250096289639235,0.9690854714308201,0.9923317450863609,0.28251912889935255,0.08760217400607695,0.02943491263969778,0.007258784991066111
row_sim_54,0.3396746949070835,1.215980562964281,1.0873403379429125,1.1215268056775356,0.09349793936008534,0.026319209855627024,0.024145603035224998,0.011161117485303995,0.7681722339363001,0.8432334468643564,0.9582110170954931,0.9910767796497303,0.2290533792031961,0.06964972033871825,0.040165774477637715,0.008756742358660185
row_sim_55,0.24003373975810421,0.22944301529299965,1.3949656989594361,0.626488381046164,0.11281189195051997,0.07506524005612664,0.014980747271667445,0.010132409497010398,0.7157413183614056,0.6526338990522371,0.9830136394716954,0.9951398294956577,0.2823871906841339,0.2737491734626405,0.01554683844963472,0.004222771093936738
row_sim_56,0.4863756030823626,0.7584468657597233,1.0111531085071945,1.4356537227181063,0.09360676542171645,0.04208076371234639,0.0298618541582774,0.01157749635026478,0.7679967091731797,0.7818807190602894,0.9428810802818984,0.9888697122327498,0.2297408473879062,0.13518073852943085,0.05539401705189493,0.010566728892959036
row_sim_57,0.4653470289789797,1.3909722225024392,0.08604626251007166,0.8550371613738958,0.052342018079181235,0.018388260760547205,0.0800668658693265,0.010639476351173802,0.8803497796104081,0.8724233583624277,0.8063300678221552,0.9932578953593818,0.11758851130385327,0.036921899660433306,0.19291635267520724,0.006505539565508812
row_sim_58,0.9692639119375734,0.20355123543859227,0.25349241574267334,0.6577157630086405,0.0259346022423507,0.046469007902340514,0.028409413878029696,0.010331035223665797,0.9526893466500208,0.7627465127465127,0.946498435054773,0.994218342591543,0.04556803995006242,0.1544011544011544,0.052132237871674494,0.005139251029739636
row_sim_59,1.4510362726076136,0.9142617021898406,1.4028836713203063,1.2163233276388077,0.04609353663477825,0.03924670757062145,0.027896180756847425,0.011576906645641939,0.896424980061722,0.7920281102448666,0.9484942002766841,0.9890901689395482,0.0986858074135719,0.12166465356319314,0.049093682380901706,0.01054345613677997
row_sim_60,0.7277033222551728,1.1879070014156718,0.07586333676663222,0.20825879531031566,0.022828930100256665,0.014725206318417063,0.030868456059009498,0.009638651941934197,0.9603207331042383,0.8874616186371447,0.9402319357716324,0.9973295633050582,0.03706758304696449,0.021775261274965492,0.058876003568242644,0.0020420986490732014
row_sim_61,1.2526714915799677,1.2053847780714846,0.38732907585132886,0.8196159063686276,0.03147838209694249,0.022311216661141255,0.032488878439966604,0.010913572076403675,0.9365228359391041,0.856414794921875,0.9360237161709859,0.9920218627407766,0.06022117274353935,0.052642822265625,0.06282872716840394,0.007669590514391502
row_sim_62,0.9287229400150159,1.3082214829752161,0.9245053781411522,0.6482287754468365,0.03774521208772576,0.021819759863471358,0.020500679186783166,0.010587792900067259,0.9199483537766301,0.8619482496194825,0.9682676276017856,0.993283348953452,0.07730794060684312,0.050646879756468796,0.030172645619319097,0.006248047485160888
row_sim_63,0.5925668629404149,0.6675290252415893,0.9952999870909626,1.307861416040871,0.07469741712917552,0.043256564437259004,0.027084359175124167,0.011423233950162327,0.8189342116375307,0.7802173098538778,0.9503380393716445,0.9895853423336548,0.1781099569293134,0.14012738853503184,0.04807118711473454,0.00991321118611379
row_sim_64,0.7081504790106347,0.40936736627946924,0.3931604263464926,1.1317207063529973,0.056339670562600495,0.050310337353812504,0.04004688923475369,0.010941306687015737,0.8691005594606226,0.7499392761719699,0.9148963399027387,0.9915992258972555,0.12831731458901163,0.16966237551615254,0.08369593038136677,0.0077850105559465164
row_sim_65,1.2340247069646701,0.20265321578848117,0.14651034258500834,0.9119288124468551,0.02837373346046247,0.06092920538149968,0.05967586495668029,0.010569944123873196,0.9456850870552612,0.7085361895488478,0.8619582664526485,0.9932989124464462,0.052179085108683895,0.21421616358325218,0.13735381793166704,0.006188436046724523
row_sim_66,0.2619512040794125,1.245763076161695,0.49998527718990793,0.25861430280815684,0.04364202558143869,0.014162578713821128,0.013445766469815877,0.009729978299461768,0.9031311154598826,0.890494204764971,0.9872936468234117,0.9969436485195797,0.09393346379647749,0.019599162910495814,0.011405702851425713,0.0024832855778414518
row_sim_67,1.3854071851068028,0.2900209979661533,0.4628441193900065,0.27273942302848503,0.016962407860734788,0.029891162320943278,0.013562950145137366,0.009590557103757991,0.9765468516697622,0.8253388946819604,0.9873022705262026,0.997626871120847,0.021158818602279764,0.08446298227320125,0.011729258581728182,0.002008032128514056
row_sim_68,0.21746059231476472,0.08066462368783806,0.13032334328817716,0.3032301328569864,0.06927687332692233,0.10296024284133352,0.025940560848034665,0.009491745819839841,0.8342699499335854,0.5516248457424928,0.953336764453594,0.9979510446013684,0.16389087565137428,0.39010009598244894,0.04554812146165723,0.001463539570451136
row_sim_69,0.12740380230940432,0.9071585333609082,1.0370360638592842,0.620764162406441,0.1350268305722051,0.022431405562518044,0.01718489687790297,0.010325388900270956,0.6552736982643524,0.8582034424170791,0.9774862897277188,0.9944686735453675,0.3431241655540721,0.05381546871537268,0.021583656714024565,0.0051058398042761405
row_sim_70,0.5110870905804716,0.7815630436822336,1.3187571662401825,1.2841408588921988,0.08406563559832594,0.03933908978120574,0.023454096178318437,0.011217067590992799,0.79382546232615,0.7925271874688217,0.9605345026814021,0.9903683574879227,0.20357634112792297,0.12316671655193057,0.03810257473852627,0.008997584541062802
row_sim_71,0.11303883991854832,0.3131726939149599,0.3932800631013742,0.41161198495670714,0.11925075722403398,0.03627021965445684,0.0175468574381962,0.009746212353083917,0.6987727779843809,0.8038164470695138,0.9764453181884375,0.997117655229893,0.3001115656377836,0.11181281235801908,0.022644531818843745,0.0025698013613001808
row_sim_72,0.8782873450270204,0.6535805172696288,0.12141847389501129,0.5917405007663789,0.025263806151508934,0.020669724889893604,0.040895840799511876,0.010392709352087021,0.9536094400740398,0.8667728237791932,0.9128121162505116,0.9944614860259032,0.04367191115224433,0.04670912951167728,0.08636921817437576,0.005368098159509203
row_sim_73,0.809441775640574,0.19742425921038814,1.2585149029934115,0.12534470637440118,0.03211040233452714,0.053703751188497406,0.014571817696232978,0.009803592662556168,0.9349382716049383,0.7392493164305245,0.98451540436457,0.9963310232368529,0.062407407407407404,0.18419090231170768,0.01440147625160462,0.0028536485935589076
row_sim_74,1.39102071007619,0.19371405529081948,1.2731836798167415,1.3588470586950447,0.04252908846302389,0.1021710428082149,0.026308302058169815,0.01156188213819127,0.9058497625557634,0.5622720166753518,0.9525713389777359,0.9889573703133026,0.08972514030795797,0.3853569567483064,0.0452728127939793,0.010492332526230832
row_sim_75,1.4703774868505595,1.2129375263967106,1.180242434118427,0.9816007501935441,0.04107552163828627,0.03041815574578456,0.027046165798731012,0.011098373635372225,0.9102081336437081,0.8306096406372206,0.9507974785294242,0.9912582112177868,0.0851020128714227,0.08479808998476927,0.046833354486609975,0.008388074785245073
row_sim_76,1.179544714138287,0.24510070219906327,0.827298652124074,0.795623161776101,0.02979081089026422,0.0539630569706551,0.020027166114349827,0.010802696702966824,0.9415065465056963,0.7369818256075148,0.9692429022082019,0.9923940149625935,0.055815337527631355,0.18501123136614253,0.02924047561271536,0.007169576059850374
row_sim_77,1.2934796089777085,0.721059080110598,0.6083797693455125,0.9773667432938097,0.03221912348728648,0.030066596138791125,0.026531621197178678,0.011068378147687984,0.9352258164731466,0.8320033307889806,0.9517195767195767,0.9913030287707943,0.06225000970836084,0.0851432933176046,0.046792328042328045,0.00834302472569146
row_sim_78,0.43637181037622674,0.25266419588323746,0.7429220473344315,0.6544895844625833,0.054255106754617304,0.053178490459492675,0.018007241474294014,0.010220912263887562,0.875,0.7392215961210851,0.9751059799765491,0.995060712080675,0.12274909963985595,0.18175861617088193,0.023721475602056463,0.004630582424367154
row_sim_79,0.38722641376686684,0.5828921246669356,0.5812690522480588,0.524868568398191,0.04096384220383424,0.021920314338700318,0.01711635673670197,0.010145748781787997,0.912829798241076,0.8574486301369864,0.9767160045009954,0.9952866487110427,0.08665287118468701,0.05179794520547945,0.02137972820912317,0.004328587918430165
row_sim_80,0.6002229156040471,1.0443278509111207,0.48047088812836364,1.4258439937372436,0.07538529365043156,0.032128813624837486,0.04445262874697272,0.01147552463627598,0.817310924369748,0.8200967016132893,0.9032460077236196,0.9895229054600428,0.18,0.09387716022787113,0.09539714017325958,0.010125514186267271
row_sim_81,1.378704628330358,0.7473201210351139,0.5261237472567988,0.8263804452535046,0.028522648943705778,0.02807312903455929,0.0255719250415171,0.010749786008857135,0.9450255148203105,0.8373304829981962,0.9551036070606294,0.9926751013983898,0.052260142593463864,0.076959048700648,0.04412893323100537,0.0069616804891337244
row_sim_82,1.2804127087217556,0.9962516438121479,1.2163681505232622,0.8224473002953233,0.03913652271159441,0.030252187325358317,0.02315906159936039,0.01076427662854474,0.9162736308711752,0.8262491806584985,0.9609730128178877,0.9924172934629731,0.08060806860261158,0.08470730600514294,0.03702035300380851,0.007032348804500703
row_sim_83,0.9677305624380501,0.4678256405645695,1.1155950853499217,0.34348666003229156,0.028295400427411358,0.02910807176722478,0.015383024285690132,0.009868790127526754,0.9463069806122979,0.8284213910620513,0.981692342040634,0.9966260818541881,0.051873798014449815,0.08144893366198692,0.016521544987720474,0.003080533959219598
row_sim_84,1.0574572867868224,1.2980426490725463,0.24154911408723867,0.9408506237857838,0.0369535049182739,0.022509014866141142,0.047297011658278876,0.011073312798199609,0.9217787806139237,0.8579858684680488,0.8951882845188285,0.991230401275578,0.07502467917077986,0.05334265082692756,0.10355648535564854,0.008344406058995483
row_sim_85,0.1878888349334052,1.102287660993569,0.17251516729410432,1.4071127429159078,0.17075306927196246,0.028205244516251886,0.09314035810625215,0.01058019961652551,0.5580295867012354,0.8353209582080265,0.7707979626485568,0.9933855952964233,0.44029281683696814,0.07795810432438038,0.22886247877758914,0.006206108116936142
row_sim_86,0.24924149855481315,1.4403763565681666,1.21128205532339,0.9108389064762135,0.10494728024936774,0.022168195781036293,0.020675778037794783,0.011024184009920278,0.7377892030848329,0.8535833750362156,0.967742957634906,0.9914096547100235,0.2608498412218358,0.05233492243263887,0.03089451503533065,0.008171304056319141
row_sim_87,1.184804951712843,1.2029165165254745,1.4217392410851288,0.4174058630668214,0.038969627151045474,0.026132797829497085,0.02016938403038217,0.01005288369916522,0.9166350090751763,0.8442786898908242,0.9688758183664181,0.9958013435700576,0.08028365201975433,0.06754729560796734,0.02895354129468193,0.00395873320537428
row_sim_88,0.9056100482695483,0.18782133646838178,0.9434402650349759,0.29837239093454376,0.02382482231297546,0.0438908499582241,0.013814474452299013,0.00987972433194043,0.9581424330168969,0.7766816143497758,0.9864922206506365,0.9962568058076225,0.03980500678077924,0.14349775784753363,0.012376237623762377,0.003176043557168784
row_sim_89,0.8691783866350407,0.8800242453490821,0.7256784718227797,0.807816074494028,0.033628989431948614,0.02286144493836032,0.020211889318773272,0.010638673803726453,0.930998613037448,0.8570048309178744,0.9688659793814433,0.9930465015210778,0.06634304207119741,0.05541346973572037,0.029553264604810996,0.00645682001614205
row_sim_90,1.1576889155095524,1.2089048389424966,0.7636221625843722,0.9194104902077879,0.038568330677295606,0.02506126428519304,0.02629207653474476,0.011167323576286822,0.9168697771587744,0.8476322891960415,0.9529296875,0.990665046398586,0.07930013927576601,0.06387503066982907,0.0458984375,0.008782589482987185
row_sim_91,1.4002925417506478,0.22361370332662805,0.2198001705551602,0.1771780672706142,0.015138588738521358,0.03120779014337835,0.013445086826346786,0.009545791008121023,0.9817810866919607,0.8173932384341637,0.9874418604651163,0.9974612129760225,0.016250268451571338,0.09052491103202848,0.011395348837209301,0.001692524682651622
